Month,Year,Campaign_type,Campaign,Ad_group,Impressions,Clicks,Conversions,Value_per_conv,All_conv_rate,All_conv_value,CTR,Search_impr_share,Cost
2024-03-01,2024,Search,Brand_MICE_PT,Auditorios LX,265,31,0.0,0.0,0.0,0.0,11.7,61.11,13.45
2024-03-01,2024,Search,Brand_MICE_PT,Espaços para Eventos,146,8,0.0,0.0,0.0,0.0,5.48,23.4,2.54
2024-03-01,2024,Search,Brand_Awareness_USA,Boutique Hotel Lisbon,148,23,0.0,0.0,0.0,0.0,15.54,23.41,24.25
2024-03-01,2024,Search,Brand_Awareness_USA,Hotels in Lisbon,834,78,0.0,0.0,0.0,0.0,9.35,5.0,92.25
2024-03-01,2024,Demand Gen,Brand_Discovery_FR,Offre de Dernière Minute,38847,3400,0.0,0.0,0.0,0.0,8.75,,65.5
2024-03-01,2024,Search,Sales_ESP,Marca_Nova_ESP,156,38,2.0,1.0,5.26,1.0,24.36,68.72,12.72
2024-03-01,2024,Demand Gen,Brand_Discovery_DE_NL_CH_BE,Last Minute DE,57219,1216,0.0,0.0,0.0,0.0,2.13,,51.31
2024-03-01,2024,Demand Gen,Brand_Discovery_USA,Lisbon Vacations,16119,534,0.0,0.0,0.0,0.0,3.31,,60.0
2024-03-01,2024,Demand Gen,Brand_Discovery_UK,Planning_Trip_Lisbon_UK,24984,722,0.0,0.0,0.0,0.0,2.89,,51.29
2024-03-01,2024,Search,Brand_Sustainability_Europe,Liberdade Hotel,7,2,0.0,0.0,0.0,0.0,28.57,100.0,3.03
2024-03-01,2024,Search,Brand_Sustainability_Europe,Hotel in Lisbon,204,27,0.0,0.0,0.0,0.0,13.24,37.99,51.44
2024-03-01,2024,Search,Brand_Sustainability_Europe,Hotels Central Lisbon,35,2,0.0,0.0,0.0,0.0,5.71,36.46,4.04
2024-03-01,2024,Search,Brand_Sustainability_Europe,Boutique Hotels Lisbon,40,10,0.0,0.0,0.0,0.0,25.0,48.19,18.99
2024-04-01,2024,Search,Sales_UK_IE,Marca Liberdade UK,533,160,3.18,247.13,11.36,44.01,30.02,63.26,123.49
2024-04-01,2024,Search,Sales_USA_CA,Marca USA_CA,483,139,3.0,,10.79,227.95,28.78,57.89,142.0
2024-04-01,2024,Search,Sales_FR_BE_CH,Marca_Nova_FR,270,102,1.0,388.0,13.73,28.64,37.78,53.68,121.28
2024-04-01,2024,Search,Brand_CityBreak_Europe,City Break Lisbon,306,25,0.0,0.0,0.0,0.0,8.17,5.0,27.29
2024-04-01,2024,Search,Brand_CityBreak_Europe,Lisbon Weekend Break,289,35,0.0,0.0,0.0,0.0,12.11,13.14,36.83
2024-04-01,2024,Search,Brand_Awareness_FR,Hotel Charme,649,104,0.0,0.0,0.96,1.0,16.02,38.35,83.94
2024-04-01,2024,Search,Brand_Awareness_FR,Hotel Spa Lisbonne,217,38,0.0,0.0,2.63,1.0,17.51,53.6,33.27
2024-04-01,2024,Search,Brand_MICE_PT,Espaços Eventos Lisboa,1171,182,0.0,0.0,0.0,0.0,15.54,55.46,79.63
2024-04-01,2024,Search,Brand_MICE_PT,Auditorios LX,213,17,0.0,0.0,0.0,0.0,7.98,70.65,7.37
2024-04-01,2024,Search,Brand_Awareness_USA,Boutique Hotel Lisbon,335,57,0.0,0.0,1.75,1.0,17.01,31.86,144.99
2024-04-01,2024,Demand Gen,Brand_Discovery_FR,Offre de Dernière Minute,73106,3579,0.0,0.0,0.0,0.0,4.9,,152.57
2024-04-01,2024,Demand Gen,Brand_Discovery_DE_NL_CH_BE,Last Minute DE,108071,2524,0.0,0.0,0.0,0.0,2.34,,121.59
2024-04-01,2024,Demand Gen,Brand_Discovery_USA,Lisbon Vacations,47474,1136,0.0,0.0,0.0,0.0,2.39,,111.11
2024-04-01,2024,Demand Gen,Brand_Discovery_UK,Planning_Trip_Lisbon_UK,72530,1983,0.0,0.0,0.0,0.0,2.73,,149.37
2024-04-01,2024,Search,Brand_Sustainability_Europe,Liberdade Hotel,9,0,0.0,0.0,0.0,0.0,0.0,90.0,0.0
2024-04-01,2024,Search,Brand_Sustainability_Europe,Hotel in Lisbon,472,59,0.0,0.0,1.69,1.0,12.5,39.83,110.54
2024-04-01,2024,Search,Brand_Sustainability_Europe,Hotels Central Lisbon,50,4,0.0,0.0,0.0,0.0,8.0,28.9,8.01
2024-04-01,2024,Search,Brand_Sustainability_Europe,Boutique Hotels Lisbon,98,19,0.0,0.0,0.0,0.0,19.39,59.88,37.41
2024-04-01,2024,Demand Gen,DemandGen_Scandinavia,BAD_Interesses_Escandinavia,69565,1290,0.0,0.0,0.0,0.0,1.85,,70.1
2024-05-01,2024,Search,Sales_UK_IE,Marca Liberdade UK,524,148,3.42,769.3,50.28,36.3,28.24,63.41,155.91
2024-05-01,2024,Search,Sales_USA_CA,Marca USA_CA,426,95,2.0,,30.53,83.9,22.3,63.43,199.72
2024-05-01,2024,Search,Sales_FR_BE_CH,Marca_Nova_FR,293,78,0.0,0.0,43.59,1.0,26.62,69.46,92.77
2024-05-01,2024,Search,Brand_CityBreak_Europe,City Break Lisbon,664,62,0.0,0.0,0.0,0.0,9.34,11.64,96.63
2024-05-01,2024,Search,Brand_CityBreak_Europe,Lisbon Weekend Break,130,12,0.0,0.0,0.0,0.0,9.23,16.04,15.8
2024-05-01,2024,Search,Brand_Awareness_FR,Hotel Charme,303,50,0.0,0.0,2.0,1.0,16.5,36.56,43.71
2024-05-01,2024,Search,Brand_Awareness_FR,Hotel Spa Lisbonne,121,19,0.0,0.0,5.26,1.0,15.7,51.27,16.97
2024-05-01,2024,Search,Brand_MICE_PT,Espaços Eventos Lisboa,1078,148,0.0,0.0,0.0,0.0,13.73,51.12,72.73
2024-05-01,2024,Search,Brand_MICE_PT,Auditorios LX,212,37,0.0,0.0,0.0,0.0,17.45,57.87,17.02
2024-05-01,2024,Search,Brand_Awareness_USA,Boutique Hotel Lisbon,481,86,0.0,0.0,1.16,1.0,17.88,35.38,187.38
2024-05-01,2024,Demand Gen,Brand_Discovery_FR,Offre de Dernière Minute,39254,1430,0.0,0.0,0.0,0.0,3.64,,71.94
2024-05-01,2024,Demand Gen,Brand_Discovery_ESP,Discovery_Interesses_ESP,22072,1485,0.0,0.0,0.0,0.0,6.73,,70.35
2024-05-01,2024,Demand Gen,Brand_Discovery_ESP,DeamdGen_ESP_Lookalike_Opti,19217,407,0.0,0.0,0.0,0.0,2.12,,32.91
2024-05-01,2024,Search,Sales_ESP,Marca_Nova_ESP,200,45,1.67,224.66,5.94,141.04,22.5,59.64,26.74
2024-05-01,2024,Demand Gen,Brand_Discovery_DE_NL_CH_BE,Last Minute DE,59313,1359,0.0,0.0,0.0,0.0,2.29,,72.33
2024-05-01,2024,Search,Brand_Awareness_ESP,Hotel con encanto,130,25,0.0,0.0,0.0,0.0,19.23,38.24,18.58
2024-05-01,2024,Search,Brand_Awareness_ESP,Escapadas Lisboa,230,61,0.0,0.0,1.64,1.0,26.52,55.85,46.52
2024-05-01,2024,Demand Gen,Brand_Discovery_USA,Lisbon Vacations,54435,1182,0.0,0.0,0.0,0.0,2.17,,120.28
2024-05-01,2024,Demand Gen,Brand_Discovery_UK,Planning_Trip_Lisbon_UK,38109,1043,0.0,0.0,0.0,0.0,2.74,,79.61
2024-05-01,2024,Search,Brand_Sustainability_Europe,Liberdade Hotel,15,3,0.0,0.0,0.0,0.0,20.0,83.33,6.86
2024-05-01,2024,Search,Brand_Sustainability_Europe,Hotel in Lisbon,568,67,0.0,0.0,0.0,0.0,11.8,45.56,166.24
2024-05-01,2024,Search,Brand_Sustainability_Europe,Hotels Central Lisbon,33,5,0.0,0.0,0.0,0.0,15.15,32.35,12.66
2024-05-01,2024,Search,Brand_Sustainability_Europe,Boutique Hotels Lisbon,71,13,0.0,0.0,0.0,0.0,18.31,61.74,29.29
2024-05-01,2024,Demand Gen,DemandGen_Scandinavia,BAD_Interesses_Escandinavia,44350,898,0.0,0.0,0.0,0.0,2.02,,74.51
2024-06-01,2024,Search,Sales_UK_IE,Marca Liberdade UK,394,113,1.0,372.0,89.38,4.67,28.68,55.81,143.62
2024-06-01,2024,Search,Sales_USA_CA,Marca USA_CA,359,93,2.49,,49.99,91.43,25.91,63.36,258.01
2024-06-01,2024,Search,Sales_FR_BE_CH,Marca_Nova_FR,107,46,0.0,0.0,13.04,1.0,42.99,55.73,33.18
2024-06-01,2024,Search,Brand_CityBreak_Europe,City Break Lisbon,141,12,0.0,0.0,8.33,1.0,8.51,12.23,16.23
2024-06-01,2024,Search,Brand_CityBreak_Europe,Lisbon Weekend Break,56,11,0.0,0.0,9.09,1.0,19.64,19.54,13.77
2024-06-01,2024,Search,Brand_MICE_PT,Espaços Eventos Lisboa,176,27,0.0,0.0,0.0,0.0,15.34,55.14,15.37
2024-06-01,2024,Search,Brand_MICE_PT,Auditorios LX,61,7,0.0,0.0,0.0,0.0,11.48,72.5,3.85
2024-06-01,2024,Search,Brand_Awareness_USA,Boutique Hotel Lisbon,400,57,0.0,0.0,7.02,1.0,14.25,36.93,115.76
2024-06-01,2024,Demand Gen,Brand_Discovery_ESP,Discovery_Interesses_ESP,11109,671,0.0,0.0,0.0,0.0,6.04,,48.28
2024-06-01,2024,Demand Gen,Brand_Discovery_ESP,DeamdGen_ESP_Lookalike_Opti,3738,88,0.0,0.0,0.0,0.0,2.35,,7.04
2024-06-01,2024,Search,Sales_ESP,Marca_Nova_ESP,206,72,1.0,720.0,2.78,360.5,34.95,39.77,88.42
2024-06-01,2024,Demand Gen,Brand_Discovery_DE_NL_CH_BE,Last Minute DE,8201,243,0.0,0.0,0.0,0.0,2.96,,15.58
2024-06-01,2024,Search,Brand_Awareness_ESP,Hotel con encanto,240,46,0.0,0.0,0.0,0.0,19.17,25.91,29.83
2024-06-01,2024,Search,Brand_Awareness_ESP,Escapadas Lisboa,1054,187,0.0,0.0,1.6,1.0,17.74,40.32,121.35
2024-06-01,2024,Demand Gen,Brand_Discovery_USA,Lisbon Vacations,9011,203,0.0,0.0,0.0,0.0,2.25,,24.92
2024-06-01,2024,Demand Gen,Brand_Discovery_UK,Planning_Trip_Lisbon_UK,7785,222,0.0,0.0,0.0,0.0,2.85,,24.66
2024-06-01,2024,Search,Brand_Sustainability_Europe,Liberdade Hotel,3,0,0.0,0.0,0.0,0.0,0.0,75.0,0.0
2024-06-01,2024,Search,Brand_Sustainability_Europe,Hotel in Lisbon,303,51,0.0,0.0,0.0,0.0,16.83,38.04,154.84
2024-06-01,2024,Search,Brand_Sustainability_Europe,Hotels Central Lisbon,22,4,0.0,0.0,0.0,0.0,18.18,37.93,13.22
2024-06-01,2024,Search,Brand_Sustainability_Europe,Boutique Hotels Lisbon,32,8,0.0,0.0,0.0,0.0,25.0,62.75,18.78
2024-07-01,2024,Search,Sales_UK_IE,Marca Liberdade UK,369,91,0.0,0.0,14.29,1.0,24.66,59.03,79.29
2024-07-01,2024,Search,Sales_USA_CA,Marca USA_CA,530,140,4.28,466.94,11.63,123.58,26.42,67.98,289.61
2024-07-01,2024,Search,Sales_FR_BE_CH,Marca_Nova_FR,47,9,0.0,0.0,0.0,0.0,19.15,50.0,3.91
2024-07-01,2024,Search,Brand_Awareness_USA,Boutique Hotel Lisbon,373,56,0.0,0.0,0.0,0.0,15.01,31.18,122.19
2024-07-01,2024,Search,Sales_ESP,Marca_Nova_ESP,298,95,1.0,818.6,3.16,273.53,31.88,71.98,52.77
2024-07-01,2024,Search,Brand_Awareness_ESP,Hotel con encanto,263,36,1.0,452.4,2.78,452.4,13.69,24.06,20.04
2024-07-01,2024,Search,Brand_Awareness_ESP,Escapadas Lisboa,689,123,0.0,0.0,0.81,1.0,17.85,38.3,68.46
2024-08-01,2024,Search,Sales_UK_IE,Marca Liberdade UK,444,155,2.0,,1.29,,34.91,69.67,425.52
2024-08-01,2024,Search,Brand_Awareness_USA,Boutique Hotel Lisbon,406,66,0.0,0.0,0.0,0.0,16.26,35.84,121.33
2024-09-01,2024,Search,Sales_UK_IE,Marca Liberdade UK,556,193,2.0,,1.04,,34.71,79.42,419.86
2024-10-01,2024,Search,Sales_UK_IE,Marca Liberdade UK,448,162,3.3,437.98,2.04,437.98,36.16,76.45,425.6
2024-11-01,2024,Search,Sales_UK_IE,Marca Liberdade UK,428,145,3.0,645.54,2.07,645.54,33.88,79.07,427.14
2024-12-01,2024,Search,Sales_UK_IE,Marca Liberdade UK,181,54,0.0,0.0,0.0,0.0,29.83,78.02,257.98
2025-01-01,2025,Search,Sales_UK_IE,Marca Liberdade UK,121,35,0.0,0.0,0.0,0.0,28.93,52.84,51.97
2025-01-01,2025,Search,Sales_USA_CA,Marca USA_CA,117,30,1.0,526.05,3.33,526.05,25.64,30.08,110.97
2025-01-01,2025,Search,Sales_FR_BE_CH,Marca_Nova_FR,68,15,0.0,0.0,0.0,0.0,22.06,53.97,11.77
2025-01-01,2025,Search,Brand_CityBreak_Europe,City Break Lisbon,2074,113,0.0,0.0,0.0,0.0,5.45,37.81,170.9
2025-01-01,2025,Search,Brand_CityBreak_Europe,Lisbon Weekend Break,338,16,0.0,0.0,0.0,0.0,4.73,37.14,24.15
2025-01-01,2025,Search,Brand_Awareness_FR,Hotel Charme,509,88,0.0,0.0,0.0,0.0,17.29,75.44,90.49
2025-01-01,2025,Search,Brand_Awareness_FR,Hotel Spa Lisbonne,351,57,0.0,0.0,0.0,0.0,16.24,85.5,58.14
2025-01-01,2025,Search,Brand_Awareness_USA,Boutique Hotel Lisbon,267,35,0.0,0.0,0.0,0.0,13.11,55.56,78.3
2025-01-01,2025,Demand Gen,Brand_Discovery_FR,Offre de Dernière Minute,3278,137,0.0,0.0,0.0,0.0,4.18,,87.76
2025-01-01,2025,Search,Sales_ESP,Marca_Nova_ESP,56,18,2.0,380.08,11.11,380.08,32.14,53.85,7.32
2025-01-01,2025,Demand Gen,Brand_Discovery_USA,Lisbon Vacations,44622,933,0.0,0.0,0.0,0.0,2.09,,88.24
2025-01-01,2025,Search,Sales_PT,Marca Liberdade PT,1210,200,9.0,103.68,4.5,103.68,16.53,66.96,26.5
2025-01-01,2025,Search,Brand_Sustainability_Europe,Liberdade Hotel,4,0,0.0,0.0,0.0,0.0,0.0,66.67,0.0
2025-01-01,2025,Search,Brand_Sustainability_Europe,Hotel in Lisbon,621,48,0.0,0.0,0.0,0.0,7.73,73.67,130.07
2025-01-01,2025,Search,Brand_Sustainability_Europe,Hotels Central Lisbon,40,7,0.0,0.0,0.0,0.0,17.5,54.05,16.18
2025-01-01,2025,Search,Brand_Sustainability_Europe,Boutique Hotels Lisbon,121,20,0.0,0.0,0.0,0.0,16.53,91.67,51.17
2025-01-01,2025,Search,Brand_Hotels_Europe,Liberdade Hotel,75,4,0.0,0.0,0.0,0.0,5.33,58.73,11.38
2025-01-01,2025,Search,Brand_Hotels_Europe,Hotels Central Lisbon,190,4,0.0,0.0,0.0,0.0,2.11,29.78,6.81
2025-01-01,2025,Search,Brand_Hotels_Europe,Hotel in Lisbon,1873,50,0.0,0.0,0.0,0.0,2.67,31.92,77.84
2025-01-01,2025,Search,Brand_Hotels_Europe,Boutique Hotels Lisbon,289,26,0.0,0.0,0.0,0.0,9.0,47.21,35.69
2025-02-01,2025,Search,Sales_UK_IE,Marca Liberdade UK,552,85,1.0,849.6,1.18,849.6,15.4,72.15,101.42
2025-02-01,2025,Search,Sales_USA_CA,Marca USA_CA,691,140,5.0,984.71,3.57,984.71,20.26,68.27,175.56
2025-02-01,2025,Search,Sales_FR_BE_CH,Marca_Nova_FR,416,103,5.0,528.65,4.85,528.65,24.76,70.32,118.74
2025-02-01,2025,Search,Brand_CityBreak_Europe,City Break Lisbon,2922,169,0.0,0.0,0.0,0.0,5.78,28.64,237.7
2025-02-01,2025,Search,Brand_CityBreak_Europe,Lisbon Weekend Break,330,21,0.0,0.0,0.0,0.0,6.36,26.81,31.82
2025-02-01,2025,Search,Brand_Awareness_FR,Hotel Charme,1032,148,0.0,0.0,0.0,0.0,14.34,62.73,142.27
2025-02-01,2025,Search,Brand_Awareness_FR,Hotel Spa Lisbonne,491,62,0.0,0.0,0.0,0.0,12.63,66.3,64.71
2025-02-01,2025,Search,Brand_Awareness_USA,Boutique Hotel Lisbon,710,96,0.0,0.0,0.0,0.0,13.52,63.88,227.14
2025-02-01,2025,Search,Sales_ESP,Marca_Nova_ESP,265,58,2.0,498.18,3.45,498.18,21.89,72.65,33.75
2025-02-01,2025,Search,Sales_PT,Marca Liberdade PT,2152,322,8.0,511.18,2.48,511.18,14.96,66.49,63.61
2025-02-01,2025,Search,Brand_Sustainability_Europe,Liberdade Hotel,7,1,0.0,0.0,0.0,0.0,14.29,77.78,1.35
2025-02-01,2025,Search,Brand_Sustainability_Europe,Hotel in Lisbon,582,41,1.0,312.38,2.44,312.38,7.04,50.22,105.52
2025-02-01,2025,Search,Brand_Sustainability_Europe,Hotels Central Lisbon,95,12,0.0,0.0,0.0,0.0,12.63,63.01,28.04
2025-02-01,2025,Search,Brand_Sustainability_Europe,Boutique Hotels Lisbon,115,19,0.0,0.0,0.0,0.0,16.52,63.53,43.64
2025-02-01,2025,Search,Brand_Hotels_Europe,Liberdade Hotel,68,10,0.0,0.0,0.0,0.0,14.71,70.83,32.06
2025-02-01,2025,Search,Brand_Hotels_Europe,Hotels Central Lisbon,161,7,0.0,0.0,0.0,0.0,4.35,23.61,17.49
2025-02-01,2025,Search,Brand_Hotels_Europe,Hotel in Lisbon,1233,33,0.0,0.0,0.0,0.0,2.68,20.97,94.5
2025-02-01,2025,Search,Brand_Hotels_Europe,Boutique Hotels Lisbon,319,15,0.0,0.0,0.0,0.0,4.7,43.88,32.26
2025-03-01,2025,Search,Sales_UK_IE,Marca Liberdade UK,500,126,0.0,0.0,3.97,1.0,25.2,74.91,255.45
2025-03-01,2025,Search,Sales_FR_BE_CH,Marca_Nova_FR,401,111,2.1,411.1,5.5,142.3,27.68,78.21,181.97
2025-03-01,2025,Search,Brand_CityBreak_Europe,City Break Lisbon,2366,129,0.0,0.0,0.0,0.0,5.45,20.32,202.16
2025-03-01,2025,Search,Brand_CityBreak_Europe,Lisbon Weekend Break,253,21,0.0,0.0,0.0,0.0,8.3,21.05,35.18
2025-03-01,2025,Search,Brand_Awareness_FR,Hotel Charme,925,131,0.0,0.0,0.0,0.0,14.16,60.87,134.08
2025-03-01,2025,Search,Brand_Awareness_FR,Hotel Spa Lisbonne,426,46,0.0,0.0,0.0,0.0,10.8,71.46,48.82
2025-03-01,2025,Search,Sales_PT,Marca Liberdade PT,1727,236,11.23,115.78,5.18,106.4,13.67,51.22,39.35
2025-03-01,2025,Search,Brand_Sustainability_Europe,Liberdade Hotel,5,1,0.0,0.0,0.0,0.0,20.0,71.43,2.75
2025-03-01,2025,Search,Brand_Sustainability_Europe,Hotel in Lisbon,637,62,0.0,0.0,0.0,0.0,9.73,43.19,158.5
2025-03-01,2025,Search,Brand_Sustainability_Europe,Hotels Central Lisbon,104,8,0.0,0.0,0.0,0.0,7.69,51.74,21.91
2025-03-01,2025,Search,Brand_Sustainability_Europe,Boutique Hotels Lisbon,159,16,0.0,0.0,0.0,0.0,10.06,72.22,42.55
2025-04-01,2025,Search,Sales_UK_IE,Marca Liberdade UK,678,129,0.12,404.6,76.06,1.51,19.03,81.11,271.3
2025-04-01,2025,Search,Sales_FR_BE_CH,Marca_Nova_FR,454,100,0.0,0.0,16.01,1.0,22.03,84.24,149.12
2025-04-01,2025,Search,Brand_CityBreak_Europe,City Break Lisbon,2041,158,0.0,0.0,0.0,0.0,7.74,15.01,210.95
2025-04-01,2025,Search,Brand_CityBreak_Europe,Lisbon Weekend Break,596,22,0.0,0.0,0.0,0.0,3.69,11.98,29.51
2025-04-01,2025,Search,Brand_Awareness_FR,Hotel Charme,1019,120,0.0,0.0,54.17,1.0,11.78,72.38,128.53
2025-04-01,2025,Search,Brand_Awareness_FR,Hotel Spa Lisbonne,485,51,0.0,0.0,0.0,0.0,10.52,79.5,55.81
2025-04-01,2025,Search,Brand_Awareness_USA,Boutique Hotel Lisbon,400,59,0.0,0.0,0.0,0.0,14.75,51.49,117.81
2025-04-01,2025,Search,Sales_PT,Marca Liberdade PT,2092,270,12.9,31.99,24.04,7.16,12.91,58.62,49.14
2025-04-01,2025,Search,Brand_Sustainability_Europe,Hotel in Lisbon,5,0,0.0,0.0,0.0,0.0,0.0,75.0,0.0
2025-04-01,2025,Search,Brand_Sustainability_Europe,Boutique Hotels Lisbon,1,1,0.0,0.0,0.0,0.0,100.0,100.0,1.48
2025-05-01,2025,Search,Sales_UK_IE,Marca Liberdade UK,688,120,4.0,135.86,22.5,20.98,17.44,73.43,236.27
2025-05-01,2025,Search,Sales_FR_BE_CH,Marca_Nova_FR,548,114,2.08,466.87,51.82,17.4,20.8,80.17,176.99
2025-05-01,2025,Search,Brand_Awareness_USA,Boutique Hotel Lisbon,982,103,0.0,0.0,23.3,1.0,10.49,57.82,228.22
2025-05-01,2025,Search,Sales_PT,Marca Liberdade PT,2681,332,14.46,100.18,27.55,16.68,12.38,56.4,62.37
2025-05-01,2025,Search,Brand_Sustainability_Europe,Liberdade Hotel,4,1,0.0,0.0,0.0,0.0,25.0,42.86,0.92
2025-05-01,2025,Search,Brand_Sustainability_Europe,Hotel in Lisbon,792,53,0.0,0.0,0.0,0.0,6.69,49.19,145.61
2025-05-01,2025,Search,Brand_Sustainability_Europe,Hotels Central Lisbon,36,3,0.0,0.0,0.0,0.0,8.33,64.71,6.0
2025-05-01,2025,Search,Brand_Sustainability_Europe,Boutique Hotels Lisbon,172,26,0.0,0.0,0.0,0.0,15.12,70.89,75.08
2025-06-01,2025,Search,Sales_UK_IE,Marca Liberdade UK,803,139,2.84,575.81,2.04,575.81,17.31,79.4,265.87
2025-06-01,2025,Search,Sales_FR_BE_CH,Marca_Nova_FR,483,104,3.0,678.44,2.88,678.44,21.53,83.57,159.8
2025-06-01,2025,Search,Sales_PT,Marca Liberdade PT,1698,198,12.16,114.29,6.14,114.29,11.66,45.08,28.08
2025-06-01,2025,Search,Brand_Sustainability_Europe,Liberdade Hotel,9,2,0.0,0.0,0.0,0.0,22.22,72.73,3.8
2025-06-01,2025,Search,Brand_Sustainability_Europe,Hotel in Lisbon,887,61,0.0,0.0,0.0,0.0,6.88,59.72,174.92
2025-06-01,2025,Search,Brand_Sustainability_Europe,Hotels Central Lisbon,70,7,0.0,0.0,0.0,0.0,10.0,62.38,19.29
2025-06-01,2025,Search,Brand_Sustainability_Europe,Boutique Hotels Lisbon,97,11,0.0,0.0,0.0,0.0,11.34,89.13,28.86
2025-06-01,2025,Search,Search_Brand_Hotel2,Marca,1000,146,0.09,148.75,0.06,148.75,14.6,82.72,93.92
2025-06-01,2025,Search,Search_Location_Hotel2,Hoteis em Santos,4801,246,0.0,0.0,0.0,0.0,5.12,5.0,95.47
2025-07-01,2025,Search,Sales_UK_IE,Marca Liberdade UK,742,127,2.09,423.4,1.64,423.4,17.12,79.55,223.37
2025-07-01,2025,Search,Sales_FR_BE_CH,Marca_Nova_FR,547,118,1.0,548.25,0.85,548.25,21.57,86.7,202.53
2025-07-01,2025,Search,Sales_PT,Marca Liberdade PT,2355,304,22.26,264.84,7.32,264.84,12.91,49.33,56.16
2025-07-01,2025,Search,Search_Brand_Hotel2,Marca,1477,251,1.0,135.15,0.4,135.15,16.99,83.74,152.9
2025-07-01,2025,Search,Search_Location_Hotel2,Hoteis em Santos,12944,453,1.0,169.58,0.22,169.58,3.5,5.0,151.95
2025-08-01,2025,Search,Sales_UK_IE,Marca Liberdade UK,876,149,0.0,0.0,0.0,0.0,17.01,82.19,269.14
2025-08-01,2025,Search,Sales_FR_BE_CH,Marca_Nova_FR,557,123,0.0,0.0,0.0,0.0,22.08,85.71,156.74
2025-08-01,2025,Search,Sales_PT,Marca Liberdade PT,2196,233,5.0,114.5,2.15,114.5,10.61,51.28,36.84
2025-08-01,2025,Search,Search_Brand_Hotel2,Marca,1460,239,0.0,0.0,0.0,0.0,16.37,82.41,152.36
2025-08-01,2025,Search,Search_Location_Hotel2,Hoteis em Santos,14664,493,0.0,0.0,0.0,0.0,3.36,5.0,152.08
2025-09-01,2025,Search,Sales_UK_IE,Marca Liberdade UK,736,137,2.92,436.46,2.13,436.46,18.61,80.17,258.59
2025-09-01,2025,Search,Sales_FR_BE_CH,Marca_Nova_FR,516,112,0.0,0.0,0.0,0.0,21.71,77.06,167.85
2025-09-01,2025,Search,Sales_PT,Marca Liberdade PT,2291,239,10.9,145.8,4.56,145.8,10.43,51.38,34.9
2025-09-01,2025,Search,Search_Brand_Hotel2,Marca,2015,340,0.0,0.0,0.0,0.0,16.87,78.8,151.68
2025-09-01,2025,Search,Search_Location_Hotel2,Hoteis em Santos,12500,485,0.0,0.0,0.0,0.0,3.88,5.0,151.93
2025-10-01,2025,Search,Sales_UK_IE,Marca Liberdade UK,326,62,0.0,0.0,0.0,0.0,19.02,58.07,110.84
2025-10-01,2025,Search,Sales_FR_BE_CH,Marca_Nova_FR,267,55,0.0,0.0,0.0,0.0,20.6,66.16,70.14
2025-10-01,2025,Search,Sales_PT,Marca Liberdade PT,1729,324,1.07,10.57,3.72,1.85,18.74,67.33,126.85
2025-10-01,2025,Search,Search_Brand_Hotel2,Marca,1927,332,0.02,185.5,0.01,185.5,17.23,77.52,153.08
2025-10-01,2025,Search,Search_Location_Hotel2,Hoteis em Santos,12913,528,0.0,0.0,0.38,1.12,4.09,5.0,152.05
2025-11-01,2025,Search,Sales_UK_IE,Marca Liberdade UK,211,50,1.0,452.25,2.0,452.25,23.7,60.4,51.44
2025-11-01,2025,Search,Sales_FR_BE_CH,Marca_Nova_FR,185,42,2.0,835.5,4.76,835.5,22.7,60.19,39.78
2025-11-01,2025,Search,Sales_PT,Marca Liberdade PT,1466,288,3.64,229.93,4.39,66.88,19.65,64.34,91.26
2025-11-01,2025,Search,Search_Brand_Hotel2,Marca,1633,308,1.63,437.7,0.53,437.7,18.86,81.73,150.61
2025-11-01,2025,Search,Search_Location_Hotel2,Hoteis em Santos,9832,564,1.0,505.55,0.18,505.55,5.74,5.0,152.12
2025-12-01,2025,Search,Sales_UK_IE,Marca Liberdade UK,222,44,0.14,364.0,0.32,364.0,19.82,73.53,40.5
2025-12-01,2025,Search,Sales_FR_BE_CH,Marca_Nova_FR,298,54,0.14,546.0,0.26,546.0,18.12,68.86,50.94
2025-12-01,2025,Search,Sales_PT,Marca Liberdade PT,1552,305,1.92,325.58,2.92,70.84,19.65,75.42,91.17
2025-12-01,2025,Search,Search_Brand_Hotel2,Marca,1202,231,0.0,0.0,0.87,1.0,19.22,79.02,152.05
2025-12-01,2025,Search,Search_Location_Hotel2,Hoteis em Santos,10992,517,0.0,0.0,0.0,0.0,4.7,5.0,148.83
2026-01-01,2026,Search,Sales_UK_IE,Marca Liberdade UK,144,34,1.0,,2.94,,23.61,25.16,54.62
2026-01-01,2026,Search,Sales_FR_BE_CH,Marca_Nova_FR,96,30,0.0,0.0,0.0,0.0,31.25,23.67,36.59
2026-01-01,2026,Search,Sales_PT,Marca Liberdade PT,1716,304,0.0,0.0,2.3,1.0,17.72,73.92,91.28
2026-01-01,2026,Search,Search_Brand_Hotel2,Marca,1667,268,0.0,0.0,0.0,0.0,16.08,77.68,151.11
2026-01-01,2026,Search,Search_Location_Hotel2,Hoteis em Santos,10946,560,0.0,0.0,0.0,0.0,5.12,5.0,150.81
2026-02-01,2026,Search,Sales_UK_IE,Marca Liberdade UK,278,50,0.0,0.0,0.0,0.0,17.99,54.89,35.14
2026-02-01,2026,Search,Sales_FR_BE_CH,Marca_Nova_FR,257,59,0.01,442.5,0.02,442.5,22.96,60.67,56.54
